SKU,Fecha,Demanda_Total,Precio_Prom_Venta,Num_Transacciones,Num_Feriados,Num_Dias_Pago,Precio_base,Rotacion_Cod,Target_Demanda_Futura
SKU-0017,2025-03-16,1,2.2,1,0,1,5.3,2,3.0
SKU-0017,2025-03-30,3,2.2,1,0,0,5.3,2,2.0
SKU-0017,2025-04-13,2,2.2,1,0,1,5.3,2,8.0
SKU-0017,2025-04-27,8,2.2,3,0,0,5.3,2,0.0
SKU-0017,2025-05-11,0,0.0,0,0,0,5.3,2,0.0
SKU-0017,2025-05-25,0,0.0,0,0,0,5.3,2,0.0
SKU-0017,2025-06-08,0,0.0,0,0,0,5.3,2,0.0
SKU-0017,2025-06-22,0,0.0,0,0,0,5.3,2,5.0
SKU-0017,2025-07-06,5,2.2,3,0,1,5.3,2,1.0
SKU-0017,2025-07-20,1,2.2,1,0,0,5.3,2,0.0
SKU-0017,2025-08-03,0,0.0,0,0,0,5.3,2,4.0
SKU-0017,2025-08-17,4,2.2,1,0,0,5.3,2,0.0
SKU-0017,2025-08-31,0,0.0,0,0,0,5.3,2,4.0
SKU-0017,2025-09-14,4,2.2,1,0,0,5.3,2,1.0
SKU-0017,2025-09-28,1,2.2,1,0,0,5.3,2,4.0
SKU-0017,2025-10-12,4,2.2,1,0,0,5.3,2,3.0
SKU-0017,2025-10-26,3,2.2,2,0,0,5.3,2,2.0
SKU-0017,2025-11-09,2,2.2,1,0,0,5.3,2,2.0
SKU-0017,2025-11-23,2,2.2,1,0,1,5.3,2,8.0
SKU-0017,2025-12-07,8,2.2,3,0,0,5.3,2,7.0
SKU-0017,2025-12-21,7,2.2,2,0,0,5.3,2,2.0
SKU-0018,2025-01-19,7,3.475,4,0,4,1.9,3,3.0
SKU-0018,2025-02-02,3,3.5,2,0,1,1.9,3,3.0
SKU-0018,2025-02-16,3,3.466666666666667,3,0,1,1.9,3,7.0
SKU-0018,2025-03-02,7,3.45,2,0,0,1.9,3,12.0
SKU-0018,2025-03-16,12,3.5,7,0,4,1.9,3,3.0
SKU-0018,2025-03-30,3,3.533333333333333,3,0,0,1.9,3,7.0
SKU-0018,2025-04-13,7,3.466666666666667,3,0,1,1.9,3,4.0
SKU-0018,2025-04-27,4,3.45,2,0,1,1.9,3,4.0
SKU-0018,2025-05-11,4,3.45,2,0,1,1.9,3,4.0
SKU-0018,2025-05-25,4,3.533333333333333,3,0,1,1.9,3,0.0
SKU-0018,2025-06-08,0,0.0,0,0,0,1.9,3,2.0
SKU-0018,2025-06-22,2,3.5,1,0,0,1.9,3,16.0
SKU-0018,2025-07-06,16,3.5,6,0,3,1.9,3,10.0
SKU-0018,2025-07-20,10,3.5,5,0,1,1.9,3,10.0
SKU-0018,2025-08-03,10,3.5,4,0,0,1.9,3,5.0
SKU-0018,2025-08-17,5,3.5,4,0,1,1.9,3,5.0
SKU-0018,2025-08-31,5,3.5,3,0,1,1.9,3,7.0
SKU-0018,2025-09-14,7,3.5,4,0,1,1.9,3,15.0
SKU-0018,2025-09-28,15,3.4857142857142853,7,0,1,1.9,3,5.0
SKU-0018,2025-10-12,5,3.5,1,0,0,1.9,3,11.0
SKU-0018,2025-10-26,11,3.5,6,0,1,1.9,3,3.0
SKU-0018,2025-11-09,3,3.5,1,0,0,1.9,3,10.0
SKU-0018,2025-11-23,10,3.5,4,0,2,1.9,3,5.0
SKU-0018,2025-12-07,5,3.466666666666667,3,0,1,1.9,3,21.0
SKU-0018,2025-12-21,21,3.477777777777778,9,2,1,1.9,3,8.0
SKU-0019,2025-01-05,3,4.2,1,0,1,1.3,1,9.0
SKU-0019,2025-01-19,9,4.2,4,0,1,1.3,1,8.0
SKU-0019,2025-02-02,8,4.2,3,0,3,1.3,1,4.0
SKU-0019,2025-02-16,4,4.2,2,0,0,1.3,1,4.0
SKU-0019,2025-03-02,4,4.233333333333333,3,0,0,1.3,1,8.0
SKU-0019,2025-03-16,8,4.2,3,0,1,1.3,1,10.0
SKU-0019,2025-03-30,10,4.16,5,0,1,1.3,1,7.0
SKU-0019,2025-04-13,7,4.2,2,0,0,1.3,1,6.0
SKU-0019,2025-04-27,6,4.2,2,1,1,1.3,1,9.0
SKU-0019,2025-05-11,9,4.2,4,0,0,1.3,1,3.0
SKU-0019,2025-05-25,3,4.15,2,0,0,1.3,1,13.0
SKU-0019,2025-06-08,13,4.16,5,1,2,1.3,1,11.0
SKU-0019,2025-06-22,11,4.183333333333334,6,0,2,1.3,1,9.0
SKU-0019,2025-07-06,9,4.2,3,0,1,1.3,1,5.0
SKU-0019,2025-07-20,5,4.2,2,0,0,1.3,1,17.0
SKU-0019,2025-08-03,17,4.185714285714286,7,1,3,1.3,1,9.0
SKU-0019,2025-08-17,9,4.2,3,1,0,1.3,1,10.0
SKU-0019,2025-08-31,10,4.2,5,1,1,1.3,1,8.0
SKU-0019,2025-09-14,8,4.15,2,0,0,1.3,1,6.0
SKU-0019,2025-09-28,6,4.233333333333333,3,0,0,1.3,1,10.0
SKU-0019,2025-10-12,10,4.2,7,0,2,1.3,1,7.0
SKU-0019,2025-10-26,7,4.15,2,0,0,1.3,1,7.0
SKU-0019,2025-11-09,7,4.2,3,0,1,1.3,1,10.0
SKU-0019,2025-11-23,10,4.2,4,0,1,1.3,1,8.0
SKU-0019,2025-12-07,8,4.233333333333333,6,0,1,1.3,1,10.0
SKU-0019,2025-12-21,10,4.183333333333334,6,1,2,1.3,1,16.0
SKU-0020,2025-01-05,6,4.2,1,0,0,4.6,1,8.0
SKU-0020,2025-01-19,8,4.3,2,0,0,4.6,1,3.0
SKU-0020,2025-02-02,3,4.3,1,0,0,4.6,1,7.0
SKU-0020,2025-02-16,7,4.3,3,0,1,4.6,1,2.0
SKU-0020,2025-03-02,2,4.25,2,0,0,4.6,1,1.0
SKU-0020,2025-03-16,1,4.3,1,0,0,4.6,1,2.0
SKU-0020,2025-03-30,2,4.3,1,0,1,4.6,1,2.0
SKU-0020,2025-04-13,2,4.3,1,0,0,4.6,1,10.0
SKU-0020,2025-04-27,10,4.325,4,1,0,4.6,1,9.0
SKU-0020,2025-05-11,9,4.3,5,0,2,4.6,1,8.0
SKU-0020,2025-05-25,8,4.266666666666667,3,0,2,4.6,1,0.0
SKU-0020,2025-06-08,0,0.0,0,0,0,4.6,1,7.0
SKU-0020,2025-06-22,7,4.3,1,0,0,4.6,1,3.0
SKU-0020,2025-07-06,3,4.3,1,0,0,4.6,1,0.0
SKU-0020,2025-07-20,0,0.0,0,0,0,4.6,1,2.0
SKU-0020,2025-08-03,2,4.35,2,1,0,4.6,1,3.0
SKU-0020,2025-08-17,3,4.3,2,0,1,4.6,1,0.0
SKU-0020,2025-08-31,0,0.0,0,0,0,4.6,1,6.0
SKU-0020,2025-09-14,6,4.266666666666667,3,0,3,4.6,1,4.0
SKU-0020,2025-09-28,4,4.333333333333333,3,0,2,4.6,1,3.0
SKU-0020,2025-10-12,3,4.3,2,0,1,4.6,1,10.0
SKU-0020,2025-10-26,10,4.266666666666667,3,0,0,4.6,1,6.0
SKU-0020,2025-11-09,6,4.333333333333333,3,1,1,4.6,1,4.0
SKU-0020,2025-11-23,4,4.3,3,0,1,4.6,1,13.0
SKU-0020,2025-12-07,13,4.26,5,0,1,4.6,1,6.0
SKU-0020,2025-12-21,6,4.25,2,0,0,4.6,1,3.0
SKU-0021,2025-01-05,9,5.15,2,0,0,1.1,1,8.0
SKU-0021,2025-01-19,8,5.183333333333334,6,0,2,1.1,1,11.0
SKU-0021,2025-02-02,11,5.2,5,0,2,1.1,1,5.0
SKU-0021,2025-02-16,5,5.2,2,0,1,1.1,1,11.0
SKU-0021,2025-03-02,11,5.175,4,0,0,1.1,1,4.0
SKU-0021,2025-03-16,4,5.266666666666667,3,0,1,1.1,1,9.0
SKU-0021,2025-03-30,9,5.18,5,0,1,1.1,1,9.0
SKU-0021,2025-04-13,9,5.2,3,0,2,1.1,1,11.0
SKU-0021,2025-04-27,11,5.175,4,2,2,1.1,1,0.0
SKU-0021,2025-05-11,0,0.0,0,0,0,1.1,1,7.0
SKU-0021,2025-05-25,7,5.2,4,0,3,1.1,1,16.0
SKU-0021,2025-06-08,16,5.166666666666667,6,0,3,1.1,1,5.0
SKU-0021,2025-06-22,5,5.2,3,0,1,1.1,1,10.0
SKU-0021,2025-07-06,10,5.2,4,0,2,1.1,1,10.0
SKU-0021,2025-07-20,10,5.175,4,0,1,1.1,1,7.0
SKU-0021,2025-08-03,7,5.15,4,0,1,1.1,1,2.0
SKU-0021,2025-08-17,2,5.3,1,0,0,1.1,1,6.0
SKU-0021,2025-08-31,6,5.2,3,0,0,1.1,1,11.0
SKU-0021,2025-09-14,11,5.2,5,0,0,1.1,1,5.0
SKU-0021,2025-09-28,5,5.2,4,0,0,1.1,1,21.0
SKU-0021,2025-10-12,21,5.171428571428572,7,0,3,1.1,1,1.0
SKU-0021,2025-10-26,1,5.2,1,0,0,1.1,1,4.0
SKU-0021,2025-11-09,4,5.166666666666667,3,1,3,1.1,1,0.0
SKU-0021,2025-11-23,0,0.0,0,0,0,1.1,1,4.0
SKU-0021,2025-12-07,4,5.3,2,0,0,1.1,1,13.0
SKU-0021,2025-12-21,13,5.1875,8,0,1,1.1,1,2.0
SKU-0022,2025-01-05,4,3.7,2,0,0,6.0,2,16.0
SKU-0022,2025-01-19,16,3.7600000000000002,5,0,2,6.0,2,5.0
SKU-0022,2025-02-02,5,3.7000000000000006,3,0,0,6.0,2,11.0
SKU-0022,2025-02-16,11,3.7,5,0,1,6.0,2,4.0
SKU-0022,2025-03-02,4,3.7,4,0,0,6.0,2,7.0
SKU-0022,2025-03-16,7,3.7,4,0,1,6.0,2,7.0
SKU-0022,2025-03-30,7,3.6666666666666665,3,0,0,6.0,2,7.0
SKU-0022,2025-04-13,7,3.7,2,0,0,6.0,2,1.0
SKU-0022,2025-04-27,1,3.7,1,0,0,6.0,2,22.0
SKU-0022,2025-05-11,22,3.6833333333333336,6,0,2,6.0,2,6.0
SKU-0022,2025-05-25,6,3.725,4,0,0,6.0,2,8.0
SKU-0022,2025-06-08,8,3.6750000000000003,4,1,2,6.0,2,21.0
SKU-0022,2025-06-22,21,3.725,8,0,3,6.0,2,6.0
SKU-0022,2025-07-06,6,3.7,2,0,1,6.0,2,16.0
SKU-0022,2025-07-20,16,3.7,7,0,3,6.0,2,8.0
SKU-0022,2025-08-03,8,3.7,4,3,0,6.0,2,6.0
SKU-0022,2025-08-17,6,3.7,4,0,3,6.0,2,8.0
SKU-0022,2025-08-31,8,3.6500000000000004,2,0,0,6.0,2,17.0
SKU-0022,2025-09-14,17,3.688888888888889,9,0,0,6.0,2,4.0
SKU-0022,2025-09-28,4,3.733333333333333,3,0,0,6.0,2,6.0
SKU-0022,2025-10-12,6,3.733333333333333,3,0,1,6.0,2,16.0
SKU-0022,2025-10-26,16,3.716666666666667,6,0,0,6.0,2,7.0
SKU-0022,2025-11-09,7,3.7000000000000006,3,0,0,6.0,2,11.0
SKU-0022,2025-11-23,11,3.72,5,0,1,6.0,2,20.0
SKU-0022,2025-12-07,20,3.6875,8,0,1,6.0,2,2.0
SKU-0022,2025-12-21,2,3.7,1,0,0,6.0,2,8.0
SKU-0023,2025-01-12,3,3.6,2,0,0,2.1,3,1.0
SKU-0023,2025-01-26,1,3.6,1,0,0,2.1,3,4.0
SKU-0023,2025-02-09,4,3.55,2,0,0,2.1,3,3.0
SKU-0023,2025-02-23,3,3.6,1,0,0,2.1,3,12.0
SKU-0023,2025-03-09,12,3.5799999999999996,5,0,0,2.1,3,3.0
SKU-0023,2025-03-23,3,3.6,1,0,0,2.1,3,1.0
SKU-0023,2025-04-06,1,3.6,1,0,1,2.1,3,9.0
SKU-0023,2025-04-20,9,3.6,3,0,0,2.1,3,0.0
SKU-0023,2025-05-04,0,0.0,0,0,0,2.1,3,4.0
SKU-0023,2025-05-18,4,3.6,3,0,1,2.1,3,0.0
SKU-0023,2025-06-01,0,0.0,0,0,0,2.1,3,1.0
SKU-0023,2025-06-15,1,3.6,1,0,0,2.1,3,1.0
SKU-0023,2025-06-29,1,3.6,1,0,0,2.1,3,6.0
SKU-0023,2025-07-13,6,3.6,2,0,0,2.1,3,1.0
SKU-0023,2025-07-27,1,3.6,1,0,1,2.1,3,9.0
SKU-0023,2025-08-10,9,3.6333333333333333,3,0,3,2.1,3,7.0
SKU-0023,2025-08-24,7,3.6,3,0,0,2.1,3,5.0
SKU-0023,2025-09-07,5,3.6,2,0,1,2.1,3,11.0
SKU-0023,2025-09-21,11,3.6,4,0,1,2.1,3,6.0
SKU-0023,2025-10-05,6,3.6,2,0,0,2.1,3,10.0
SKU-0023,2025-10-19,10,3.6,3,1,1,2.1,3,12.0
SKU-0023,2025-11-02,12,3.6,5,0,1,2.1,3,5.0
SKU-0023,2025-11-16,5,3.6,2,0,1,2.1,3,2.0
SKU-0023,2025-11-30,2,3.5,1,0,0,2.1,3,4.0
SKU-0023,2025-12-14,4,3.6,1,0,0,2.1,3,3.0
SKU-0024,2025-01-12,1,1.8,1,0,0,2.8,2,12.0
SKU-0024,2025-01-26,12,1.8,6,0,1,2.8,2,0.0
SKU-0024,2025-02-09,0,0.0,0,0,0,2.8,2,10.0
SKU-0024,2025-02-23,10,1.8,4,0,2,2.8,2,1.0
SKU-0024,2025-03-09,1,1.8,1,0,0,2.8,2,3.0
SKU-0024,2025-03-23,3,1.8,2,0,1,2.8,2,5.0
SKU-0024,2025-04-06,5,1.8,2,0,1,2.8,2,8.0
SKU-0024,2025-04-20,8,1.8,2,0,0,2.8,2,15.0
SKU-0024,2025-05-04,15,1.8,6,1,2,2.8,2,6.0
SKU-0024,2025-05-18,6,1.8,2,0,0,2.8,2,8.0
SKU-0024,2025-06-01,8,1.8,4,0,1,2.8,2,4.0
SKU-0024,2025-06-15,4,1.8,2,0,0,2.8,2,5.0
SKU-0024,2025-06-29,5,1.8,2,0,0,2.8,2,2.0
SKU-0024,2025-07-13,2,1.8,2,0,1,2.8,2,12.0
SKU-0024,2025-07-27,12,1.8,4,0,2,2.8,2,1.0
SKU-0024,2025-08-10,1,1.8,1,0,0,2.8,2,3.0
SKU-0024,2025-08-24,3,1.8,2,0,0,2.8,2,0.0
SKU-0024,2025-09-07,0,0.0,0,0,0,2.8,2,4.0
SKU-0024,2025-09-21,4,1.8,3,0,1,2.8,2,2.0
SKU-0024,2025-10-05,2,1.8,1,0,1,2.8,2,5.0
SKU-0024,2025-10-19,5,1.8,2,1,1,2.8,2,0.0
SKU-0024,2025-11-02,0,0.0,0,0,0,2.8,2,9.0
SKU-0024,2025-11-16,9,1.8,4,0,0,2.8,2,6.0
SKU-0024,2025-11-30,6,1.8,2,0,0,2.8,2,3.0
SKU-0025,2025-01-19,2,1.1,1,0,0,3.5,2,0.0
SKU-0025,2025-02-02,0,0.0,0,0,0,3.5,2,0.0
SKU-0025,2025-02-16,0,0.0,0,0,0,3.5,2,2.0
SKU-0025,2025-03-02,2,1.1,2,0,0,3.5,2,2.0
SKU-0025,2025-03-16,2,1.1,1,0,1,3.5,2,0.0
SKU-0025,2025-03-30,0,0.0,0,0,0,3.5,2,9.0
SKU-0025,2025-04-13,9,1.1,3,0,0,3.5,2,4.0
SKU-0025,2025-04-27,4,1.1,2,0,0,3.5,2,1.0
SKU-0025,2025-05-11,1,1.1,1,0,0,3.5,2,3.0
SKU-0025,2025-05-25,3,1.1,1,0,0,3.5,2,0.0
SKU-0025,2025-06-08,0,0.0,0,0,0,3.5,2,0.0
SKU-0025,2025-06-22,0,0.0,0,0,0,3.5,2,0.0
SKU-0025,2025-07-06,0,0.0,0,0,0,3.5,2,3.0
SKU-0025,2025-07-20,3,1.1,3,0,0,3.5,2,7.0
SKU-0025,2025-08-03,7,1.1,2,1,0,3.5,2,1.0
SKU-0025,2025-08-17,1,1.1,1,0,0,3.5,2,0.0
SKU-0025,2025-08-31,0,0.0,0,0,0,3.5,2,0.0
SKU-0025,2025-09-14,0,0.0,0,0,0,3.5,2,1.0
SKU-0025,2025-09-28,1,1.1,1,0,0,3.5,2,8.0
SKU-0025,2025-10-12,8,1.1,4,0,4,3.5,2,0.0
SKU-0025,2025-10-26,0,0.0,0,0,0,3.5,2,3.0
SKU-0025,2025-11-09,3,1.1,1,0,0,3.5,2,0.0
SKU-0025,2025-11-23,0,0.0,0,0,0,3.5,2,11.0
SKU-0025,2025-12-07,11,1.1,3,0,0,3.5,2,3.0
SKU-0026,2025-01-12,3,5.5,1,0,0,4.7,3,2.0
SKU-0026,2025-01-26,2,5.6,1,0,1,4.7,3,2.0
SKU-0026,2025-02-09,2,5.65,2,0,0,4.7,3,2.0
SKU-0026,2025-02-23,2,5.5,1,0,0,4.7,3,6.0
SKU-0026,2025-03-09,6,5.625,4,0,0,4.7,3,3.0
SKU-0026,2025-03-23,3,5.6,1,0,0,4.7,3,2.0
SKU-0026,2025-04-06,2,5.7,1,0,0,4.7,3,3.0
SKU-0026,2025-04-20,3,5.6,2,0,0,4.7,3,4.0
SKU-0026,2025-05-04,4,5.7,1,0,1,4.7,3,1.0
SKU-0026,2025-05-18,1,5.6,1,0,0,4.7,3,0.0
SKU-0026,2025-06-01,0,0.0,0,0,0,4.7,3,1.0
SKU-0026,2025-06-15,1,5.6,1,0,0,4.7,3,9.0
SKU-0026,2025-06-29,9,5.675,4,0,0,4.7,3,0.0
SKU-0026,2025-07-13,0,0.0,0,0,0,4.7,3,1.0
SKU-0026,2025-07-27,1,5.6,1,0,0,4.7,3,2.0
SKU-0026,2025-08-10,2,5.6,1,0,1,4.7,3,0.0
SKU-0026,2025-08-24,0,0.0,0,0,0,4.7,3,3.0
SKU-0026,2025-09-07,3,5.55,2,0,0,4.7,3,3.0
SKU-0026,2025-09-21,3,5.55,2,0,0,4.7,3,11.0
SKU-0026,2025-10-05,11,5.58,5,0,1,4.7,3,11.0
SKU-0026,2025-10-19,11,5.6,4,2,1,4.7,3,4.0
SKU-0026,2025-11-02,4,5.5,1,0,0,4.7,3,2.0
SKU-0026,2025-11-16,2,5.7,1,0,0,4.7,3,9.0
SKU-0026,2025-11-30,9,5.6,2,0,1,4.7,3,0.0
SKU-0026,2025-12-14,0,0.0,0,0,0,4.7,3,4.0
SKU-0027,2025-01-12,4,3.5,2,0,0,2.8,2,18.0
SKU-0027,2025-01-26,18,3.525,8,0,4,2.8,2,13.0
SKU-0027,2025-02-09,13,3.533333333333333,6,0,0,2.8,2,3.0
SKU-0027,2025-02-23,3,3.45,2,0,1,2.8,2,15.0
SKU-0027,2025-03-09,15,3.483333333333333,6,0,1,2.8,2,1.0
SKU-0027,2025-03-23,1,3.5,1,0,0,2.8,2,12.0
SKU-0027,2025-04-06,12,3.5,7,0,3,2.8,2,7.0
SKU-0027,2025-04-20,7,3.5,3,0,0,2.8,2,4.0
SKU-0027,2025-05-04,4,3.5,3,0,1,2.8,2,0.0
SKU-0027,2025-05-18,0,0.0,0,0,0,2.8,2,0.0
SKU-0027,2025-06-01,0,0.0,0,0,0,2.8,2,14.0
SKU-0027,2025-06-15,14,3.5,5,0,1,2.8,2,14.0
SKU-0027,2025-06-29,14,3.4799999999999995,5,0,0,2.8,2,16.0
SKU-0027,2025-07-13,16,3.5142857142857147,7,0,2,2.8,2,8.0
SKU-0027,2025-07-27,8,3.5,3,1,2,2.8,2,4.0
SKU-0027,2025-08-10,4,3.45,2,1,1,2.8,2,8.0
SKU-0027,2025-08-24,8,3.533333333333333,3,0,1,2.8,2,4.0
SKU-0027,2025-09-07,4,3.5,2,0,0,2.8,2,9.0
SKU-0027,2025-09-21,9,3.516666666666667,6,0,1,2.8,2,10.0
SKU-0027,2025-10-05,10,3.5,6,0,0,2.8,2,11.0
SKU-0027,2025-10-19,11,3.5,4,1,1,2.8,2,14.0
SKU-0027,2025-11-02,14,3.5,7,0,2,2.8,2,8.0
SKU-0027,2025-11-16,8,3.5,4,0,0,2.8,2,16.0
SKU-0027,2025-11-30,16,3.516666666666667,6,0,0,2.8,2,10.0
SKU-0027,2025-12-14,10,3.5,4,0,0,2.8,2,9.0
SKU-0028,2025-01-19,6,3.9,2,0,1,3.8,1,8.0
SKU-0028,2025-02-02,8,3.9200000000000004,5,0,2,3.8,1,10.0
SKU-0028,2025-02-16,10,3.9,3,0,0,3.8,1,14.0
SKU-0028,2025-03-02,14,3.9200000000000004,5,0,1,3.8,1,7.0
SKU-0028,2025-03-16,7,3.9,2,0,0,3.8,1,1.0
SKU-0028,2025-03-30,1,3.9,1,0,1,3.8,1,8.0
SKU-0028,2025-04-13,8,3.9,2,0,1,3.8,1,13.0
SKU-0028,2025-04-27,13,3.875,8,1,3,3.8,1,11.0
SKU-0028,2025-05-11,11,3.8833333333333333,6,0,2,3.8,1,3.0
SKU-0028,2025-05-25,3,3.9,3,0,0,3.8,1,17.0
SKU-0028,2025-06-08,17,3.9125,8,1,2,3.8,1,14.0
SKU-0028,2025-06-22,14,3.9,5,0,0,3.8,1,9.0
SKU-0028,2025-07-06,9,3.9,5,1,0,3.8,1,10.0
SKU-0028,2025-07-20,10,3.8833333333333333,6,0,1,3.8,1,1.0
SKU-0028,2025-08-03,1,3.9,1,0,0,3.8,1,4.0
SKU-0028,2025-08-17,4,3.9,3,0,1,3.8,1,3.0
SKU-0028,2025-08-31,3,3.9333333333333336,3,0,0,3.8,1,1.0
SKU-0028,2025-09-14,1,3.9,1,0,0,3.8,1,14.0
SKU-0028,2025-09-28,14,3.9166666666666665,6,0,0,3.8,1,4.0
SKU-0028,2025-10-12,4,3.8499999999999996,2,0,0,3.8,1,6.0
SKU-0028,2025-10-26,6,3.9333333333333336,3,0,0,3.8,1,2.0
SKU-0028,2025-11-09,2,3.8499999999999996,2,0,0,3.8,1,2.0
SKU-0028,2025-11-23,2,3.9,1,0,1,3.8,1,5.0
SKU-0028,2025-12-07,5,3.9,3,0,1,3.8,1,6.0
SKU-0028,2025-12-21,6,3.9,5,0,3,3.8,1,15.0
SKU-0029,2025-01-05,2,6.95,2,1,1,2.2,2,2.0
SKU-0029,2025-01-19,2,6.85,2,0,1,2.2,2,10.0
SKU-0029,2025-02-02,10,6.95,2,0,1,2.2,2,2.0
SKU-0029,2025-02-16,2,6.95,2,0,0,2.2,2,2.0
SKU-0029,2025-03-02,2,6.85,2,0,0,2.2,2,3.0
SKU-0029,2025-03-16,3,6.8,2,0,1,2.2,2,7.0
SKU-0029,2025-03-30,7,6.9,2,0,0,2.2,2,4.0
SKU-0029,2025-04-13,4,6.9,1,0,1,2.2,2,6.0
SKU-0029,2025-04-27,6,6.866666666666667,3,0,1,2.2,2,6.0
SKU-0029,2025-05-11,6,6.85,2,0,0,2.2,2,7.0
SKU-0029,2025-05-25,7,6.94,5,0,1,2.2,2,0.0
SKU-0029,2025-06-08,0,0.0,0,0,0,2.2,2,3.0
SKU-0029,2025-06-22,3,6.9,1,0,0,2.2,2,3.0
SKU-0029,2025-07-06,3,6.9,1,1,0,2.2,2,1.0
SKU-0029,2025-07-20,1,7.0,1,0,0,2.2,2,7.0
SKU-0029,2025-08-03,7,6.900000000000001,3,2,0,2.2,2,4.0
SKU-0029,2025-08-17,4,6.866666666666667,3,1,0,2.2,2,4.0
SKU-0029,2025-08-31,4,7.0,2,0,0,2.2,2,10.0
SKU-0029,2025-09-14,10,7.0,2,0,0,2.2,2,1.0
SKU-0029,2025-09-28,1,6.9,1,0,0,2.2,2,3.0
SKU-0029,2025-10-12,3,6.9,1,0,0,2.2,2,8.0
SKU-0029,2025-10-26,8,6.925,4,0,1,2.2,2,4.0
SKU-0029,2025-11-09,4,6.95,2,0,0,2.2,2,0.0
SKU-0029,2025-11-23,0,0.0,0,0,0,2.2,2,1.0
SKU-0029,2025-12-07,1,7.0,1,0,0,2.2,2,4.0
SKU-0029,2025-12-21,4,6.8,2,0,1,2.2,2,6.0
SKU-0030,2025-01-12,5,6.55,2,0,0,4.6,3,17.0
SKU-0030,2025-01-26,17,6.62,5,0,2,4.6,3,12.0
SKU-0030,2025-02-09,12,6.640000000000001,5,0,2,4.6,3,5.0
SKU-0030,2025-02-23,5,6.6,2,0,0,4.6,3,0.0
SKU-0030,2025-03-09,0,0.0,0,0,0,4.6,3,4.0
SKU-0030,2025-03-23,4,6.6,1,0,0,4.6,3,2.0
SKU-0030,2025-04-06,2,6.5,1,0,0,4.6,3,2.0
SKU-0030,2025-04-20,2,6.65,2,0,0,4.6,3,0.0
SKU-0030,2025-05-04,0,0.0,0,0,0,4.6,3,6.0
SKU-0030,2025-05-18,6,6.6,4,0,1,4.6,3,11.0
SKU-0030,2025-06-01,11,6.58,5,0,0,4.6,3,3.0
SKU-0030,2025-06-15,3,6.6,1,0,0,4.6,3,0.0
SKU-0030,2025-06-29,0,0.0,0,0,0,4.6,3,1.0
SKU-0030,2025-07-13,1,6.6,1,0,1,4.6,3,13.0
SKU-0030,2025-07-27,13,6.575,4,0,1,4.6,3,3.0
SKU-0030,2025-08-10,3,6.5,2,1,0,4.6,3,7.0
SKU-0030,2025-08-24,7,6.55,2,0,0,4.6,3,2.0
SKU-0030,2025-09-07,2,6.55,2,0,0,4.6,3,4.0
SKU-0030,2025-09-21,4,6.6,1,0,0,4.6,3,0.0
SKU-0030,2025-10-05,0,0.0,0,0,0,4.6,3,11.0
SKU-0030,2025-10-19,11,6.633333333333333,3,0,0,4.6,3,3.0
SKU-0030,2025-11-02,3,6.6,2,0,0,4.6,3,7.0
SKU-0030,2025-11-16,7,6.666666666666667,3,0,1,4.6,3,3.0
SKU-0030,2025-11-30,3,6.6,2,0,0,4.6,3,4.0
SKU-0030,2025-12-14,4,6.566666666666666,3,0,1,4.6,3,12.0
SKU-0030,2025-12-28,12,6.62,5,1,0,4.6,3,1.0
SKU-0031,2025-01-12,1,4.4,1,0,0,4.6,3,4.0
SKU-0031,2025-01-26,4,4.3,2,0,0,4.6,3,3.0
SKU-0031,2025-02-09,3,4.3,2,0,2,4.6,3,0.0
SKU-0031,2025-02-23,0,0.0,0,0,0,4.6,3,0.0
SKU-0031,2025-03-09,0,0.0,0,0,0,4.6,3,0.0
SKU-0031,2025-03-23,0,0.0,0,0,0,4.6,3,0.0
SKU-0031,2025-04-06,0,0.0,0,0,0,4.6,3,3.0
SKU-0031,2025-04-20,3,4.3,1,1,1,4.6,3,0.0
SKU-0031,2025-05-04,0,0.0,0,0,0,4.6,3,0.0
SKU-0031,2025-05-18,0,0.0,0,0,0,4.6,3,0.0
SKU-0031,2025-06-01,0,0.0,0,0,0,4.6,3,5.0
SKU-0031,2025-06-15,5,4.3,3,0,1,4.6,3,2.0
SKU-0031,2025-06-29,2,4.3,1,0,0,4.6,3,2.0
SKU-0031,2025-07-13,2,4.3,1,0,0,4.6,3,0.0
SKU-0031,2025-07-27,0,0.0,0,0,0,4.6,3,1.0
SKU-0031,2025-08-10,1,4.3,1,0,1,4.6,3,0.0
SKU-0031,2025-08-24,0,0.0,0,0,0,4.6,3,2.0
SKU-0031,2025-09-07,2,4.3,1,0,0,4.6,3,2.0
SKU-0031,2025-09-21,2,4.3,1,0,0,4.6,3,0.0
SKU-0031,2025-10-05,0,0.0,0,0,0,4.6,3,1.0
SKU-0031,2025-10-19,1,4.3,1,1,0,4.6,3,2.0
SKU-0031,2025-11-02,2,4.3,2,0,0,4.6,3,0.0
SKU-0031,2025-11-16,0,0.0,0,0,0,4.6,3,3.0
SKU-0031,2025-11-30,3,4.3,1,0,0,4.6,3,0.0
SKU-0031,2025-12-14,0,0.0,0,0,0,4.6,3,8.0
SKU-0031,2025-12-28,8,4.266666666666667,3,0,0,4.6,3,1.0
SKU-0032,2025-01-05,1,5.5,1,0,1,1.4,1,0.0
SKU-0032,2025-01-19,0,0.0,0,0,0,1.4,1,2.0
SKU-0032,2025-02-02,2,5.6,1,0,0,1.4,1,0.0
